Browser Name,Browser Version
2.00 ms,0.00 ms
2.00 ms,4.00 ms
1.00 ms,1.00 ms
4.00 ms,1.00 ms
3.00 ms,1.00 ms
2.00 ms,1.00 ms
4.00 ms,1.00 ms
2.00 ms,1.00 ms
2.00 ms,1.00 ms
2.00 ms,1.00 ms
3.00 ms,1.00 ms
3.00 ms,1.00 ms
1.00 ms,1.00 ms
2.00 ms,2.00 ms
4.00 ms,1.00 ms
2.00 ms,1.00 ms
2.00 ms,1.00 ms
1.00 ms,1.00 ms
3.00 ms,2.00 ms
2.00 ms,1.00 ms
4.00 ms,1.00 ms
1.00 ms,1.00 ms
2.00 ms,2.00 ms
